"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2003-11-23","69",,"55"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2003-11-24","68","85","51"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2003-11-25","68","83","51"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2003-11-26","66","82","53"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2003-11-27","65","80","53"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2003-11-28","67",,"52"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2003-11-29","65","82","53"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2003-11-30","67",,"47"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2003-12-01","67",,"55"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2003-12-02","63","77","48"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2003-12-03","60","77","47"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2003-12-04","64",,"52"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2003-12-05","68",,"50"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2003-12-06","72",,"54"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2003-12-07","67","86","55"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2003-12-08","63","78","49"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2003-12-09","67",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2003-12-10","64","85","48"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2003-12-11","63",,"45"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2003-12-12","68","83","49"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2003-12-13","66","82","51"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2003-12-14","63",,"52"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2003-12-15","66",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2003-12-16","69",,"46"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2003-12-17","74","92","53"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2003-12-18","67","91","50"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2003-12-19","69","84","53"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2003-12-20","71",,"55"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2003-12-21","65","89","49"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2003-12-22","69",,"50"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2003-12-23","68",,"49"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2003-12-24","66","84",
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2003-12-25","66",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2003-12-26","66","85","53"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2003-12-27","64","80","51"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2003-12-28","67",,"45"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2003-12-29","67","87","49"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2003-12-30","68",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2003-12-31","69","85","51"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-01-01","69",,"51"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-01-02","70",,"51"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-01-03","70","89","51"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-01-04","69","88","52"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-01-05","69",,"50"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-01-06","72","87","55"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-01-07","69","84","51"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-01-08","69","84","55"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-01-09","70",,"55"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-01-10","74",,"58"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-01-11","72","90","55"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-01-12","70","89",
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-01-13","69","85","53"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-01-14","68","85",
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-01-15","68","81","57"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-01-16","67","82","56"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-01-17","70",,"57"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-01-18","71","87","54"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-01-19","71",,"55"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-01-20","67","89","54"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-01-21","71",,"56"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-01-22","65","85","53"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-01-23","67","83","54"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-01-24","69",,"54"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-01-25","70","84","51"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-01-26","71",,"57"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-01-27","72","86","59"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-01-28","73",,"56"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-01-29","74","89","57"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-01-30","72","90","58"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-01-31","70","84",
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-02-01","71","85","53"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-02-02","67","86","52"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-02-03","67","82",
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-02-04","68",,"47"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-02-05","71",,"51"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-02-06","69","91","57"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-02-07","66","83","55"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-02-08","66",,"54"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-02-09","71",,"51"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-02-10","72","90","58"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-02-11","66","85",
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-02-12","68",,"52"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-02-13","71","86","55"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-02-14","70","86","51"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-02-15","67","86","52"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-02-16","62","81","51"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-02-17","67",,"49"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-02-18","67",,"48"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-02-19","72",,"53"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-02-20","64","92","51"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-02-21","66",,"54"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-02-22","68",,"54"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-02-23","71",,"56"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-02-24","67","87","51"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-02-25","64","82",
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-02-26","65",,"50"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-02-27","66","80",
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-02-28","65","81","49"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-02-29","68","83","50"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-03-01","65","84","57"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-03-02","64",,"49"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-03-03","70",,"48"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-03-04","70","94",
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-03-05","63","86","55"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-03-06","65",,"49"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-03-07","67",,"49"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-03-08","67","86","50"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-03-09","64","84","49"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-03-10","66","83","50"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-03-11","62","85",
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-03-12","63",,"49"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-03-13","61","80","51"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-03-14","64",,"56"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-03-15","67",,"49"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-03-16","70","86","53"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-03-17","69",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-03-18","70",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-03-19","70","89",
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-03-20","69","89","50"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-03-21","66","89",
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-03-22","65",,"48"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-03-23","66","85","46"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-03-24","69",,"50"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-03-25","69","88","50"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-03-26","68","87","50"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-03-27","68",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-03-28","61","86",
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-03-29","65",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-03-30","62","78","53"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-03-31","62",,"57"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-04-01","58","69","49"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-04-02","64",,"51"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-04-03","64","82","47"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-04-04","63",,"37"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-04-05","58",,"54"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-04-06","63",,"51"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-04-07","64",,"47"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-04-08","65",,"46"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-04-09","65","82","49"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-04-10","66",,"50"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-04-11","65","83","48"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-04-12","65","82","56"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-04-13","65","73","60"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-04-14","58","70","54"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-04-15","58","65",
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-04-16","58",,"51"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-04-17","59",,"44"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-04-18","61","79","50"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-04-19","57",,"40"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-04-20","53","76","41"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-04-21","53","64","50"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-04-22","52",,"44"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-04-23","49","63","37"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-04-24","55",,"47"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-04-25","54",,"41"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-04-26","56",,"39"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-04-27","52","74","41"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-04-28","53",,"47"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-04-29","54",,"45"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-04-30","52",,"37"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-05-01","55",,"38"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-05-02","55","72","40"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-05-03","54","72","37"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-05-04","54",,"36"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-05-05","54","77","37"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-05-06","51","71","36"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-05-07","52",,"35"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-05-08","56",,"38"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-05-09","49",,"46"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-05-10","51",,"47"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-05-11","46","60","36"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-05-12","51",,"39"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-05-13","48",,"29"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-05-14","51",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-05-15","50","76","32"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-05-16","47","68","37"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-05-17","45",,"31"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-05-18","51",,"44"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-05-19","48","63","39"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-05-20","50",,"43"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-05-21","49","59","45"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-05-22","47",,"36"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-05-23","51",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-05-24","48",,"31"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-05-25","49","65","33"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-05-26","49",,"32"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-05-27","46","71","32"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-05-28","45","59","39"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-05-29","47",,"32"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-05-30","48","61","38"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-05-31","46","60","38"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-06-01","47",,"31"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-06-02","49",,"33"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-06-03","52","74","37"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-06-04","49","73","35"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-06-05","50","66","41"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-06-06","44",,"27"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-06-07","44",,"28"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-06-08","51","65","43"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-06-09","47","59",
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-06-10","38","53","27"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-06-11","40",,"26"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-06-12","42",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-06-13","44","68","31"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-06-14","54",,"42"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-06-15","50",,"38"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-06-16","55","63",
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-06-17","51",,"46"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-06-18","53",,"41"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-06-19","48","66",
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-06-20","52","58",
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-06-21","43","59","35"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-06-22","48",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-06-23","46",,"35"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-06-24","47","61","42"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-06-25","52",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-06-26","48","63","37"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-06-27","47","61",
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-06-28","45",,"31"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-06-29","46","67","44"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-06-30","42",,"31"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-07-01","44",,"30"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-07-02","56","63",
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-07-03","49",,"36"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-07-04","51",,"36"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-07-05","52",,"36"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-07-06","52","72","36"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-07-07","51","68","41"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-07-08","45",,"32"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-07-09","48","63","40"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-07-10","44",,"29"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-07-11","42","66","31"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-07-12","45","53",
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-07-13","47","53",
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-07-14","44",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-07-15","44","55","32"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-07-16","40","53","28"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-07-17","47",,"35"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-07-18","49",,"34"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-07-19","52","66","42"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-07-20","48","62","42"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-07-21","49",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-07-22","46","57","41"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-07-23","51",,"40"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-07-24","49",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-07-25","49","59","45"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-07-26","48",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-07-27","48","53","46"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-07-28","45",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-07-29","44",,"30"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-07-30","49",,"31"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-07-31","51","74","36"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-08-01","47","69","44"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-08-02","46",,"42"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-08-03","45",,"41"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-08-04","44","56","40"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-08-05","42",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-08-06","44",,"29"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-08-07","48",,"28"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-08-08","45",,"34"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-08-09","48",,"46"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-08-10","49",,"40"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-08-11","51","62","45"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-08-12","49",,"31"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-08-13","49","69","45"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-08-14","47",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-08-15","47","57","42"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-08-16","46",,"42"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-08-17","47",,"37"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-08-18","49",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-08-19","47","58","36"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-08-20","45",,"31"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2004-08-21","46",,"27"
